neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2,1.31482,103.8885,0,289,0.009009009009009009,0.0,1.0,0.0,0.73992673992674,1.0
2,1.31293,103.88842,0,258,0.001001001001001001,0.016286644951140065,0.03696771174543753,0.55,0.73992673992674,0.9808219178082191
2,1.31465,103.8876,0,289,0.009009009009009009,0.003257328990228013,0.09265325222274216,0.15,0.73992673992674,1.0
2,1.31269,103.88767,0,289,0.009009009009009009,0.0,1.0,0.0,0.73992673992674,1.0
4,1.30262,103.84674,0,217,0.36436436436436437,0.0,1.0,0.0,0.0,1.0
2,1.31343,103.88903,0,289,0.009009009009009009,0.0,1.0,0.0,0.73992673992674,1.0
2,1.31332,103.88967,0,289,0.009009009009009009,0.0,1.0,0.0,0.73992673992674,1.0
2,1.31295,103.88791,0,289,0.009009009009009009,0.0,1.0,0.0,0.73992673992674,1.0
2,1.31481,103.88797,0,289,0.009009009009009009,0.0,1.0,0.0,0.73992673992674,1.0
2,1.31407,103.8877,0,289,0.009009009009009009,0.0,1.0,0.0,0.73992673992674,1.0
2,1.31326,103.88784,0,289,0.009009009009009009,0.0,1.0,0.0,0.73992673992674,1.0
7,1.28132,103.85366,1,100,0.05905905905905906,0.0,1.0,0.0,0.14652014652014653,1.0
7,1.27476,103.84362,0,157,0.02902902902902903,0.006514657980456026,0.07065980346279832,0.26,1.0,0.7835616438356164
7,1.27459,103.8438,0,157,0.02902902902902903,0.0,1.0,0.0,1.0,0.873972602739726
7,1.27472,103.84536,0,151,0.02902902902902903,0.009771986970684038,0.05053813757604118,0.31,1.0,0.4986301369863014
3,1.32207,103.84228,0,158,0.002002002002002002,0.035830618892508145,0.003743565746373421,1.15,0.003663003663003663,0.273972602739726
5,1.28454,103.84312,1,181,0.001001001001001001,0.003257328990228013,0.07159569489939167,0.19,0.04395604395604396,0.3726027397260274
5,1.28335,103.84189,1,56,0.0890890890890891,0.0,1.0,0.0,0.21245421245421245,0.7917808219178082
5,1.28376,103.84523,0,110,0.009009009009009009,0.016286644951140065,0.011230697239120261,0.5,0.304029304029304,0.20821917808219179
2,1.31089,103.87805,1,69,0.0,0.009771986970684038,0.05194197473093121,0.5,0.029304029304029304,0.9506849315068493
2,1.32214,103.88531,1,75,0.001001001001001001,0.0,1.0,0.0,0.0,1.0
1,1.31281,103.86207,0,99,0.0,0.0,1.0,0.0,0.23076923076923078,1.0
4,1.30468,103.84924,0,140,0.0,0.013029315960912053,0.0832943378568086,0.41,0.23076923076923078,1.0
1,1.31117,103.86204,1,119,0.0,0.019543973941368076,0.05615348619560131,0.59,0.23076923076923078,1.0
1,1.31115,103.86022,0,99,0.0,0.003257328990228013,0.0500701918577445,0.28,0.23076923076923078,1.0
1,1.31257,103.86213,0,99,0.0,0.006514657980456026,0.100140383715489,0.21,0.23076923076923078,1.0
1,1.31252,103.86051,0,90,0.0,0.0,1.0,0.0,0.23076923076923078,0.9945205479452055
1,1.31235,103.86159,0,81,0.0,0.0,1.0,0.0,0.23076923076923078,1.0
1,1.3125,103.86129,0,50,0.0,0.026058631921824105,0.014038371548900327,0.75,0.23076923076923078,1.0
1,1.31218,103.86068,0,56,0.0,0.016286644951140065,0.05334581188582124,0.47,0.23076923076923078,1.0
2,1.31728,103.8853,0,146,0.001001001001001001,0.16938110749185667,0.006083294337856809,4.98,0.014652014652014652,0.0136986301369863
5,1.28319,103.83608,1,69,0.003003003003003003,0.009771986970684038,0.10528778661675246,0.28,0.007326007326007326,0.0
6,1.28427,103.83467,1,81,0.003003003003003003,0.003257328990228013,0.13196069255966308,0.11,0.007326007326007326,0.0
2,1.31457,103.89749,0,178,0.002002002002002002,0.013029315960912053,0.048198408984557795,0.38,0.5128205128205128,0.14246575342465753
2,1.31513,103.89773,0,137,0.002002002002002002,0.04560260586319218,0.002339728591483388,1.45,0.5128205128205128,0.13150684931506848
2,1.31603,103.89736,0,137,0.002002002002002002,0.026058631921824105,0.015910154422087038,0.78,0.5128205128205128,0.13424657534246576
2,1.31514,103.89768,0,178,0.002002002002002002,0.003257328990228013,0.14553111839026672,0.1,0.5128205128205128,0.1178082191780822
2,1.3143,103.8975,0,100,0.002002002002002002,0.006514657980456026,0.11230697239120262,0.21,0.73992673992674,0.11232876712328767
2,1.31384,103.89886,0,108,0.001001001001001001,0.006514657980456026,0.1109031352363126,0.24,0.73992673992674,0.13150684931506848
2,1.31559,103.89701,0,100,0.002002002002002002,0.009771986970684038,0.056621431913897985,0.34,0.73992673992674,0.11232876712328767
2,1.31404,103.89735,0,100,0.001001001001001001,0.003257328990228013,0.09031352363125877,0.15,0.73992673992674,0.13972602739726028
2,1.31556,103.89677,0,168,0.001001001001001001,0.003257328990228013,0.06176883481516144,0.22,0.73992673992674,0.1232876712328767
2,1.31545,103.89822,0,168,0.002002002002002002,0.0,1.0,0.0,0.73992673992674,0.13150684931506848
2,1.31418,103.89679,0,199,0.001001001001001001,0.003257328990228013,0.1441272812353767,0.1,0.73992673992674,0.13424657534246576
2,1.31601,103.89885,0,168,0.001001001001001001,0.009771986970684038,0.06738418343472158,0.31,0.73992673992674,0.1232876712328767
2,1.31389,103.89827,0,168,0.002002002002002002,0.0,1.0,0.0,0.73992673992674,0.14246575342465753
1,1.31079,103.86213,0,56,0.0,0.0,1.0,0.0,0.23076923076923078,1.0
1,1.31217,103.86073,0,81,0.0,0.006514657980456026,0.01357042583060365,0.21,0.23076923076923078,1.0
4,1.30637,103.84784,0,168,0.014014014014014014,0.009771986970684038,0.10294805802526907,0.33,0.5128205128205128,1.0
2,1.31161,103.89659,0,200,0.014014014014014014,0.0,1.0,0.0,0.5128205128205128,0.9972602739726028
2,1.31223,103.90045,0,100,0.002002002002002002,0.003257328990228013,0.09124941506785213,0.15,0.2857142857142857,0.13972602739726028
2,1.31093,103.89927,0,100,0.002002002002002002,0.016286644951140065,0.07299953205428171,0.54,0.2857142857142857,0.11232876712328767
2,1.31235,103.89935,0,100,0.002002002002002002,0.0,1.0,0.0,0.2857142857142857,0.1780821917808219
2,1.3111,103.89987,0,100,0.002002002002002002,0.003257328990228013,0.0271408516612073,0.5,0.2857142857142857,0.11232876712328767
5,1.28191,103.84675,0,169,0.0,0.003257328990228013,0.10575573233504913,0.13,0.04395604395604396,0.0
2,1.31609,103.89828,0,168,0.002002002002002002,0.0,1.0,0.0,0.2857142857142857,0.1178082191780822
5,1.28299,103.84677,0,140,0.002002002002002002,0.013029315960912053,0.09639681796911559,0.52,0.04395604395604396,0.0
5,1.28288,103.84675,0,137,0.0,0.06188925081433225,0.08797379503977538,1.87,0.04395604395604396,0.0
2,1.31523,103.89855,0,168,0.002002002002002002,0.003257328990228013,0.1399157697707066,0.1,0.4139194139194139,0.1232876712328767
2,1.31468,103.89749,0,199,0.002002002002002002,0.0,1.0,0.0,0.2857142857142857,0.13424657534246576
2,1.31463,103.89867,0,200,0.002002002002002002,0.0,1.0,0.0,0.2857142857142857,0.14246575342465753
2,1.31426,103.89816,0,200,0.002002002002002002,0.006514657980456026,0.08844174075807207,0.2,0.4139194139194139,0.14246575342465753
2,1.31464,103.89719,0,168,0.002002002002002002,0.0,1.0,0.0,0.2857142857142857,0.13150684931506848
5,1.28336,103.84643,0,142,0.0,0.05211726384364821,0.08516612072999533,1.5,0.04395604395604396,0.0
2,1.31418,103.89843,0,168,0.002002002002002002,0.0,1.0,0.0,0.2857142857142857,0.1232876712328767
2,1.31454,103.89754,0,168,0.002002002002002002,0.0,1.0,0.0,0.2857142857142857,0.14246575342465753
2,1.31471,103.89824,0,168,0.002002002002002002,0.0,1.0,0.0,0.2857142857142857,0.1232876712328767
0,1.28652,103.84744,0,287,0.001001001001001001,0.08794788273615635,0.004211511464670099,3.36,0.007326007326007326,0.13150684931506848
2,1.31535,103.89757,0,168,0.002002002002002002,0.0,1.0,0.0,0.16117216117216118,0.1178082191780822
2,1.31397,103.8986,0,199,0.002002002002002002,0.0,1.0,0.0,0.16117216117216118,0.13424657534246576
2,1.31538,103.89841,0,168,0.002002002002002002,0.0,1.0,0.0,0.16117216117216118,0.14246575342465753
2,1.31406,103.89815,0,168,0.002002002002002002,0.0,1.0,0.0,0.16117216117216118,0.13150684931506848
2,1.31453,103.89811,0,168,0.002002002002002002,0.0,1.0,0.0,0.16117216117216118,0.14246575342465753
2,1.31434,103.89828,0,168,0.002002002002002002,0.0,1.0,0.0,0.16117216117216118,0.1232876712328767
2,1.31567,103.89676,0,168,0.002002002002002002,0.0,1.0,0.0,0.16117216117216118,0.1232876712328767
2,1.31425,103.89899,0,168,0.001001001001001001,0.0,1.0,0.0,0.73992673992674,0.1178082191780822
2,1.31542,103.89759,0,168,0.001001001001001001,0.009771986970684038,0.043518951801591016,0.74,0.73992673992674,0.14246575342465753
3,1.32602,103.84621,1,169,0.003003003003003003,0.048859934853420196,0.012634534394010294,1.5,0.02564102564102564,0.2191780821917808
2,1.31426,103.89883,0,150,0.0,0.019543973941368076,0.10949929808142256,0.58,0.24175824175824176,0.9945205479452055
2,1.31576,103.89825,0,140,0.002002002002002002,0.03257328990228013,0.012634534394010294,1.01,0.24175824175824176,0.8356164383561644
3,1.32106,103.85285,1,60,0.001001001001001001,0.06188925081433225,0.002339728591483388,1.84,0.014652014652014652,0.22465753424657534
0,1.29231,103.84014,0,235,0.0,0.02280130293159609,0.015910154422087038,0.67,0.014652014652014652,0.19726027397260273
0,1.29597,103.80552,0,169,0.004004004004004004,0.0,1.0,0.0,0.02197802197802198,0.9068493150684932
6,1.28282,103.83455,1,56,0.003003003003003003,0.003257328990228013,0.11137108095460926,0.13,0.007326007326007326,0.0
2,1.31569,103.89716,0,179,0.0,0.026058631921824105,0.01731399157697707,1.09,0.24175824175824176,0.9863013698630136
2,1.30995,103.87767,0,281,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.9205479452054794
2,1.31434,103.89873,0,187,0.001001001001001001,0.0,1.0,0.0,0.5714285714285714,0.1178082191780822
2,1.31442,103.8969,0,181,0.001001001001001001,0.003257328990228013,0.034160037435657466,0.4,0.5714285714285714,0.13424657534246576
2,1.31561,103.89758,0,181,0.001001001001001001,0.0,1.0,0.0,0.5714285714285714,0.13424657534246576
2,1.31466,103.89742,0,169,0.002002002002002002,0.006514657980456026,0.008890968647636874,0.63,0.5714285714285714,0.13150684931506848
2,1.31523,103.89751,0,169,0.001001001001001001,0.0,1.0,0.0,0.5714285714285714,0.1232876712328767
2,1.31591,103.89707,0,169,0.001001001001001001,0.003257328990228013,0.14225549836218998,0.1,0.5714285714285714,0.1232876712328767
2,1.31567,103.89858,0,169,0.001001001001001001,0.003257328990228013,0.1483387927000468,0.09,0.5714285714285714,0.14246575342465753
2,1.3112,103.87613,0,187,0.001001001001001001,0.009771986970684038,0.020121665886757137,1.5,0.5714285714285714,0.915068493150685
2,1.3114,103.87822,0,187,0.001001001001001001,0.0,1.0,0.0,0.5714285714285714,0.9232876712328767
2,1.30996,103.87821,0,187,0.001001001001001001,0.003257328990228013,0.016846045858680395,0.79,0.5714285714285714,0.8684931506849315
2,1.30975,103.87627,0,187,0.002002002002002002,0.003257328990228013,0.010294805802526907,1.0,0.5714285714285714,0.8712328767123287
2,1.30972,103.87796,0,187,0.002002002002002002,0.0,1.0,0.0,0.5714285714285714,0.7945205479452054
2,1.30991,103.87768,0,187,0.001001001001001001,0.0,1.0,0.0,0.5714285714285714,0.873972602739726
2,1.31053,103.87684,0,250,0.001001001001001001,0.003257328990228013,0.10903135236312587,0.13,0.5714285714285714,0.9506849315068493
2,1.31029,103.87671,0,268,0.002002002002002002,0.003257328990228013,0.05194197473093121,0.27,0.5714285714285714,0.8356164383561644
2,1.31023,103.87804,0,287,0.001001001001001001,0.0,1.0,0.0,0.5714285714285714,0.9123287671232877
2,1.31043,103.8766,0,250,0.001001001001001001,0.003257328990228013,0.08282639213851194,0.17,0.5714285714285714,0.8191780821917808
2,1.31106,103.87764,0,260,0.001001001001001001,0.003257328990228013,0.06925596630790828,0.2,0.5714285714285714,0.8684931506849315
2,1.31116,103.87651,0,260,0.001001001001001001,0.0,1.0,0.0,0.5714285714285714,0.8821917808219178
2,1.3102,103.87809,0,200,0.002002002002002002,0.03908794788273615,0.048198408984557795,1.18,0.24175824175824176,1.0
4,1.30418,103.8508,0,140,0.0,0.003257328990228013,0.14506317267197005,0.1,0.23076923076923078,0.9945205479452055
4,1.30447,103.85053,0,90,0.0,0.019543973941368076,0.03088441740758072,0.59,0.23076923076923078,0.9835616438356164
0,1.31176,103.79587,2,35,0.006006006006006006,0.006514657980456026,0.08984557791296209,0.24,0.02564102564102564,0.4
4,1.30288,103.85179,0,200,0.006006006006006006,0.04234527687296417,0.009358914365933552,1.49,0.5128205128205128,0.6
1,1.321,103.86211,0,200,0.024024024024024024,0.026058631921824105,0.018717828731867104,0.94,0.5128205128205128,0.6958904109589041
5,1.28341,103.84499,0,139,0.0,0.08469055374592833,0.08797379503977538,2.61,0.04395604395604396,0.0
5,1.28364,103.84501,0,140,0.0,0.04234527687296417,0.085634066448292,1.31,0.04395604395604396,0.0
3,1.32134,103.85346,0,200,0.01901901901901902,0.003257328990228013,0.06832007487131493,0.2,0.5128205128205128,0.7150684931506849
3,1.32839,103.84846,0,200,0.004004004004004004,0.02280130293159609,0.009826860084230228,0.83,0.5128205128205128,0.6876712328767123
1,1.31681,103.85102,0,237,0.006006006006006006,0.0,1.0,0.0,0.5128205128205128,0.4575342465753425
1,1.32167,103.86454,0,299,0.004004004004004004,0.003257328990228013,0.09686476368741226,0.14,0.5128205128205128,0.7178082191780822
0,1.30001,103.8448,0,250,0.001001001001001001,0.16286644951140064,0.0018717828731867104,4.78,0.003663003663003663,0.00821917808219178
1,1.32254,103.86481,0,299,0.024024024024024024,0.013029315960912053,0.010762751520823585,1.97,0.5128205128205128,0.7178082191780822
1,1.32137,103.86486,0,299,0.024024024024024024,0.009771986970684038,0.01731399157697707,0.35,0.5128205128205128,0.7178082191780822
3,1.32564,103.84796,0,287,0.01901901901901902,0.003257328990228013,0.06832007487131493,0.2,0.5128205128205128,1.0
2,1.31426,103.89682,0,144,0.003003003003003003,0.003257328990228013,0.10903135236312587,0.13,0.4139194139194139,0.13424657534246576
2,1.31382,103.89699,0,146,0.02702702702702703,0.0,1.0,0.0,0.4139194139194139,1.0
2,1.31577,103.89715,0,187,0.002002002002002002,0.019543973941368076,0.027608797379503978,0.6,0.5128205128205128,0.13424657534246576
2,1.31554,103.8974,0,200,0.002002002002002002,0.003257328990228013,0.09639681796911559,0.14,0.4139194139194139,0.1506849315068493
2,1.31404,103.89807,0,187,0.002002002002002002,0.003257328990228013,0.0982686008423023,0.14,0.5128205128205128,0.1506849315068493
2,1.31443,103.89703,0,200,0.0,0.029315960912052116,0.0795507721104352,0.89,0.24175824175824176,1.0
2,1.31583,103.89687,0,99,0.002002002002002002,0.0,1.0,0.0,0.5128205128205128,0.12054794520547946
2,1.31439,103.89855,0,87,0.002002002002002002,0.013029315960912053,0.003743565746373421,0.38,0.5128205128205128,0.11232876712328767
0,1.29747,103.8393,0,118,0.001001001001001001,0.07166123778501629,0.010294805802526907,2.43,0.17216117216117216,0.9013698630136986
0,1.29649,103.83978,0,135,0.001001001001001001,0.026058631921824105,0.043518951801591016,1.1,0.06227106227106227,0.873972602739726
4,1.29984,103.85272,1,131,0.0,0.0,1.0,0.0,0.0,0.0
2,1.31687,103.89058,0,368,0.0,0.003257328990228013,0.14553111839026672,0.1,0.0,0.2410958904109589
2,1.31403,103.89693,0,228,0.002002002002002002,0.003257328990228013,0.029948525970987367,0.45,0.73992673992674,0.1506849315068493
2,1.3143,103.89824,0,100,0.013013013013013013,0.006514657980456026,0.005615348619560131,0.19,0.24175824175824176,0.9808219178082191
3,1.32216,103.85202,0,133,0.001001001001001001,0.05537459283387622,0.006551240056153486,2.55,0.003663003663003663,0.29863013698630136
4,1.30135,103.85107,1,62,0.0,0.0,1.0,0.0,0.01098901098901099,0.0
0,1.29704,103.83956,1,83,0.001001001001001001,0.03908794788273615,0.030416471689284044,1.3,0.09523809523809523,0.9452054794520548
0,1.29512,103.83996,0,108,0.001001001001001001,0.02280130293159609,0.009358914365933552,1.16,0.09523809523809523,0.947945205479452
0,1.29562,103.83815,1,87,0.001001001001001001,0.006514657980456026,0.12962096396817968,0.21,0.0989010989010989,0.936986301369863
0,1.2971,103.84013,1,87,0.001001001001001001,0.04560260586319218,0.007487131492746842,1.42,0.0989010989010989,0.9287671232876712
0,1.29905,103.8465,0,368,0.004004004004004004,0.1465798045602606,0.0018717828731867104,4.43,0.05128205128205128,0.40273972602739727
0,1.30129,103.8403,1,53,0.0890890890890891,0.0,1.0,0.0,0.007326007326007326,1.0
0,1.30139,103.83935,0,136,0.0890890890890891,0.0,1.0,0.0,0.007326007326007326,1.0
0,1.30227,103.83927,0,122,0.0890890890890891,0.0,1.0,0.0,0.007326007326007326,1.0
2,1.31441,103.89884,0,100,0.002002002002002002,0.0,1.0,0.0,0.16117216117216118,0.13972602739726028
2,1.31519,103.89822,0,101,0.002002002002002002,0.0,1.0,0.0,0.16117216117216118,0.11232876712328767
2,1.31589,103.89744,0,101,0.002002002002002002,0.0,1.0,0.0,0.16117216117216118,0.1780821917808219
2,1.31395,103.89759,0,101,0.002002002002002002,0.0,1.0,0.0,0.16117216117216118,0.11232876712328767
2,1.3161,103.89903,0,100,0.02702702702702703,0.013029315960912053,0.027608797379503978,0.48,0.5714285714285714,0.13972602739726028
2,1.31468,103.8974,0,100,0.001001001001001001,0.019543973941368076,0.0018717828731867104,0.63,0.5714285714285714,0.11232876712328767
2,1.31461,103.89855,0,99,0.001001001001001001,0.009771986970684038,0.08469817501169864,0.37,0.5714285714285714,0.1780821917808219
2,1.31591,103.89891,0,100,0.001001001001001001,0.009771986970684038,0.020589611605053813,1.32,0.5714285714285714,0.11232876712328767
2,1.3098,103.87656,0,281,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.9232876712328767
2,1.31034,103.87601,0,281,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.873972602739726
2,1.31134,103.87786,0,281,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.7945205479452054
2,1.31161,103.87813,0,281,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.8712328767123287
2,1.31112,103.87662,0,281,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.8684931506849315
2,1.31189,103.87734,0,300,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.9506849315068493
2,1.31317,103.88788,0,300,0.004004004004004004,0.003257328990228013,0.12962096396817968,0.11,0.41025641025641024,0.8821917808219178
2,1.31156,103.87808,0,300,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.8684931506849315
2,1.31019,103.87775,0,300,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.8191780821917808
2,1.30966,103.87756,0,300,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.8356164383561644
2,1.31109,103.87638,0,300,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.8821917808219178
2,1.31538,103.89852,0,128,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.13972602739726028
2,1.3159,103.89837,0,131,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.11232876712328767
2,1.31599,103.89816,0,128,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.1780821917808219
2,1.31607,103.89896,0,131,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.11232876712328767
2,1.31574,103.89856,0,185,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.13150684931506848
2,1.31566,103.89737,0,185,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.1232876712328767
2,1.31548,103.89668,0,228,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.14246575342465753
2,1.31565,103.89852,0,187,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.1232876712328767
2,1.31417,103.89686,0,199,0.004004004004004004,0.003257328990228013,0.08235844642021525,0.17,0.41025641025641024,0.1178082191780822
2,1.31524,103.89684,0,187,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.14246575342465753
2,1.31593,103.89827,0,137,0.002002002002002002,0.08469055374592833,0.007487131492746842,2.68,0.5128205128205128,0.11232876712328767
2,1.3147,103.89829,0,137,0.002002002002002002,0.05211726384364821,0.01357042583060365,1.67,0.5128205128205128,0.10684931506849316
3,1.3264,103.84342,0,276,0.001001001001001001,0.09771986970684039,0.01169864295741694,2.89,0.01098901098901099,0.852054794520548
2,1.31524,103.89713,0,119,0.0,0.0,1.0,0.0,0.24175824175824176,1.0
2,1.31593,103.89711,0,100,0.002002002002002002,0.009771986970684038,0.05802526906878802,0.47,0.24175824175824176,0.9972602739726028
1,1.31041,103.87337,2,21,0.0,0.003257328990228013,0.057557323350491345,0.24,0.3956043956043956,0.9863013698630136
1,1.30956,103.87175,2,21,0.0,0.003257328990228013,0.04445484323818437,0.31,0.3956043956043956,0.9835616438356164
1,1.30985,103.8719,2,21,0.0,0.0,1.0,0.0,0.3956043956043956,0.9863013698630136
1,1.30958,103.87341,2,21,0.0,0.02280130293159609,0.034160037435657466,0.7,0.3956043956043956,0.9863013698630136
1,1.3105,103.87398,2,24,0.0,0.003257328990228013,0.10248011230697239,0.14,0.3956043956043956,0.9863013698630136
0,1.31924,103.77288,1,56,0.0,0.06840390879478828,0.008890968647636874,2.13,0.0,0.3150684931506849
0,1.29676,103.83445,0,181,0.001001001001001001,0.009771986970684038,0.010762751520823585,0.76,0.02564102564102564,0.8410958904109589
0,1.29701,103.83823,0,118,0.001001001001001001,0.035830618892508145,0.03696771174543753,1.17,0.17216117216117216,0.9342465753424658
0,1.29924,103.83784,0,290,0.02902902902902903,0.006514657980456026,0.06410856340664482,0.2,1.0,0.7972602739726027
2,1.31577,103.88132,1,33,0.01701701701701702,0.0,1.0,0.0,0.21245421245421245,0.9835616438356164
0,1.29087,103.77683,1,28,0.0890890890890891,0.006514657980456026,0.005615348619560131,0.45,0.007326007326007326,0.31232876712328766
5,1.28466,103.84304,1,140,0.001001001001001001,0.0,1.0,0.0,0.02564102564102564,0.4575342465753425
1,1.30965,103.86297,1,40,0.02702702702702703,0.0,1.0,0.0,0.21245421245421245,0.9917808219178083
2,1.31356,103.88232,1,35,0.01701701701701702,0.006514657980456026,0.06972391202620495,0.26,0.30036630036630035,0.9835616438356164
7,1.27442,103.84574,0,156,0.02902902902902903,0.0,1.0,0.0,1.0,0.9123287671232877
0,1.29678,103.80632,0,158,0.02902902902902903,0.0,1.0,0.0,1.0,0.736986301369863
1,1.31381,103.85424,0,137,0.002002002002002002,0.006514657980456026,0.06832007487131493,0.35,0.5714285714285714,0.9095890410958904
1,1.31437,103.85454,0,136,0.002002002002002002,0.0,1.0,0.0,0.5714285714285714,0.8904109589041096
4,1.306,103.84805,0,137,0.006006006006006006,0.0,1.0,0.0,0.5714285714285714,0.6657534246575343
1,1.31062,103.85919,0,219,0.006006006006006006,0.003257328990228013,0.07814693495554516,0.18,0.4139194139194139,0.8410958904109589
5,1.28179,103.844,0,135,0.006006006006006006,0.003257328990228013,0.1188582124473561,0.12,0.14285714285714285,1.0
1,1.31556,103.85753,0,135,0.002002002002002002,0.0,1.0,0.0,0.5714285714285714,0.915068493150685
3,1.32569,103.84478,0,137,0.006006006006006006,0.003257328990228013,0.06036499766027141,0.23,0.5714285714285714,0.8767123287671232
1,1.32062,103.86558,0,137,0.006006006006006006,0.0,1.0,0.0,0.5714285714285714,0.9178082191780822
7,1.27679,103.84677,0,294,0.0890890890890891,0.009771986970684038,0.100140383715489,0.32,0.0,0.24383561643835616
2,1.3145,103.8989,0,100,0.0,0.006514657980456026,0.0271408516612073,0.21,0.24175824175824176,0.9972602739726028
2,1.31553,103.89898,0,119,0.004004004004004004,0.006514657980456026,0.1254094525035096,0.21,0.24175824175824176,1.0
2,1.31593,103.89685,0,101,0.0,0.013029315960912053,0.009826860084230228,0.94,0.24175824175824176,1.0
2,1.31412,103.89845,0,119,0.006006006006006006,0.0,1.0,0.0,0.24175824175824176,1.0
2,1.31399,103.89704,0,119,0.023023023023023025,0.0,1.0,0.0,0.24175824175824176,1.0
0,1.29659,103.8885,1,58,0.0890890890890891,0.0,1.0,0.0,0.003663003663003663,0.2547945205479452
1,1.3148,103.84786,0,175,0.006006006006006006,0.0,1.0,0.0,0.003663003663003663,0.0
7,1.27993,103.84882,0,258,0.001001001001001001,0.11726384364820847,0.007487131492746842,3.69,0.018315018315018316,0.28493150684931506
3,1.32757,103.84867,0,131,0.009009009009009009,0.003257328990228013,0.07487131492746842,0.19,0.5128205128205128,0.936986301369863
0,1.29437,103.83011,0,142,0.001001001001001001,0.009771986970684038,0.07674309780065512,0.33,0.09157509157509157,0.7178082191780822
4,1.302,103.84768,0,249,0.0890890890890891,0.0,1.0,0.0,0.0,0.4876712328767123
0,1.29442,103.82795,0,139,0.001001001001001001,0.003257328990228013,0.09499298081422555,0.15,0.09157509157509157,0.8054794520547945
0,1.2942,103.82977,0,115,0.001001001001001001,0.016286644951140065,0.10341600374356574,0.49,0.09157509157509157,0.6438356164383562
1,1.32794,103.86465,0,200,0.004004004004004004,0.009771986970684038,0.020121665886757137,1.14,0.5128205128205128,0.8328767123287671
3,1.32153,103.85178,0,137,0.006006006006006006,0.0,1.0,0.0,0.5714285714285714,0.9287671232876712
0,1.29488,103.82768,0,111,0.001001001001001001,0.0,1.0,0.0,0.09157509157509157,0.8986301369863013
4,1.30202,103.84712,0,150,0.013013013013013013,0.0,1.0,0.0,0.5714285714285714,0.8465753424657534
0,1.29454,103.82773,0,137,0.006006006006006006,0.0,1.0,0.0,0.5714285714285714,0.4136986301369863
6,1.28407,103.83211,0,132,0.001001001001001001,0.0,1.0,0.0,0.09157509157509157,0.8602739726027397
6,1.28393,103.83031,0,106,0.001001001001001001,0.016286644951140065,0.09780065512400561,0.52,0.09157509157509157,0.8931506849315068
6,1.28308,103.83131,0,118,0.001001001001001001,0.003257328990228013,0.0940570893776322,0.15,0.09157509157509157,0.0
0,1.29338,103.8428,0,137,0.002002002002002002,0.003257328990228013,0.05334581188582124,0.26,0.5714285714285714,0.7863013698630137
0,1.2942,103.8418,0,137,0.002002002002002002,0.0,1.0,0.0,0.5714285714285714,0.8904109589041096
0,1.29462,103.84329,0,135,0.002002002002002002,0.003257328990228013,0.040243331773514274,0.34,0.5714285714285714,0.8958904109589041
6,1.28256,103.83208,0,111,0.001001001001001001,0.006514657980456026,0.09031352363125877,0.27,0.09157509157509157,0.9561643835616438
0,1.2952,103.80594,0,125,0.02902902902902903,0.006514657980456026,0.012166588675713618,0.36,1.0,0.8575342465753425
0,1.29021,103.84489,0,340,0.002002002002002002,0.14332247557003258,0.0028076743097800653,4.33,0.003663003663003663,0.6410958904109589
0,1.31269,103.79584,2,40,0.006006006006006006,0.006514657980456026,0.07346747777257838,0.23,0.02564102564102564,0.43561643835616437
0,1.3117,103.79627,2,35,0.006006006006006006,0.019543973941368076,0.010762751520823585,0.79,0.02564102564102564,0.4465753424657534
3,1.32822,103.84867,0,137,0.004004004004004004,0.0,1.0,0.0,0.5714285714285714,0.936986301369863
3,1.32802,103.84711,0,136,0.002002002002002002,0.003257328990228013,0.012634534394010294,1.0,0.5714285714285714,0.9260273972602739
4,1.30142,103.84993,0,137,0.002002002002002002,0.003257328990228013,0.1188582124473561,0.12,0.5714285714285714,0.7123287671232876
3,1.3236,103.85148,0,137,0.003003003003003003,0.0,1.0,0.0,0.5714285714285714,0.8821917808219178
3,1.32187,103.85201,0,131,0.002002002002002002,0.003257328990228013,0.015910154422087038,0.83,0.5714285714285714,0.8657534246575342
